DJI,NASDAQ,NYA,RUT,S&P
0.463063063063063,0.466179324037724,0.4026157652880877,0.41804407713498626,0.4474195828914811
0.463063063063063,0.466179324037724,0.4026157652880877,0.41804407713498626,0.4474195828914811
0.463063063063063,0.466179324037724,0.4026157652880877,0.41804407713498626,0.4474195828914811
0.463063063063063,0.46617932403772394,0.4026157652880877,0.41804407713498626,0.4474195828914811
0.463063063063063,0.466179324037724,0.4026157652880877,0.41804407713498626,0.4474195828914811
0.0,6.798699777552591e-17,0.0,0.0,0.0
